n_vehicles,to_stop_I,route_type,from_stop_I,duration_avg,route_I_counts,BUS,FERRY,id,stop_I,name,lon_bus,lat_bus,lon_ferry,lat_ferry,stop_lon,stop_lat
8,358,3,533,82.5,"{'855': 1, '853': 1, '849': 1, '723': 1, '729': 1, '730': 2, '732': 1}",1,0,455,533,Mattuglie - Capolinea,12.212483,45.491013,12.207755,45.492882,12.212483,45.491013
8,527,3,533,112.5,"{'843': 1, '707': 1, '711': 2, '907': 1, '701': 1, '708': 1, '710': 1}",1,0,455,533,Mattuglie - Capolinea,12.212483,45.491013,12.208012,45.492569,12.212483,45.491013
55,1301,3,534,24.0,"{'703': 2, '697': 27, '964': 1, '842': 3, '705': 1, '696': 6, '844': 1, '997': 14}",1,0,456,534,Incr. via Perlan,12.212386,45.490734,12.215546,45.490509,12.212386,45.490734
38,1153,3,535,300.0,{'977': 38},1,0,457,535,Civico 59,12.262542,45.508968,12.231398,45.517769,12.262542,45.508968
51,349,3,536,60.0,"{'801': 1, '949': 3, '802': 3, '800': 44}",1,0,458,536,MESTRE FS C6,12.234006,45.48238,12.233228,45.484779,12.234006,45.48238
32,1251,3,537,60.0,"{'843': 1, '964': 1, '818': 1, '907': 1, '753': 28}",1,0,459,537,MESTRE FS C4,12.233198,45.482601,12.227965,45.483765,12.233198,45.482601
149,349,3,537,58.79194630872483,"{'922': 16, '817': 1, '711': 2, '819': 6, '925': 17, '816': 1, '759': 7, '758': 95, '923': 1, '966': 3}",1,0,459,537,MESTRE FS C4,12.233198,45.482601,12.233228,45.484779,12.233198,45.482601
2,1611,3,538,60.0,"{'776': 1, '777': 1}",1,0,460,538,MESTRE FS C5,12.233161,45.482433,12.234669,45.482079,12.233161,45.482433
10,1084,3,538,60.0,"{'813': 2, '814': 1, '882': 2, '815': 5}",1,0,460,538,MESTRE FS C5,12.233161,45.482433,12.237834,45.482101,12.233161,45.482433
1,1245,3,538,60.0,{'958': 1},1,0,460,538,MESTRE FS C5,12.233161,45.482433,12.23745,45.481686,12.233161,45.482433
6,2228,3,539,10.0,"{'333': 2, '329': 1, '334': 3}",1,0,461,539,MESTRE FS C3,12.232522,45.482586,12.233928,45.48225,12.232522,45.482586
132,1084,3,539,111.8181818181818,"{'720': 1, '744': 3, '914': 10, '716': 1, '760': 104, '761': 6, '728': 1, '915': 1, '745': 1, '717': 1, '961': 3}",1,0,461,539,MESTRE FS C3,12.232522,45.482586,12.237834,45.482101,12.232522,45.482586
36,1250,3,539,115.0,"{'731': 1, '917': 17, '918': 1, '740': 1, '919': 16}",1,0,461,539,MESTRE FS C3,12.232522,45.482586,12.236174,45.483387,12.232522,45.482586
49,1611,3,539,0.0,"{'797': 1, '796': 1, '798': 2, '794': 45}",1,0,461,539,MESTRE FS C3,12.232522,45.482586,12.234669,45.482079,12.232522,45.482586
34,1612,3,539,7.0588235294117645,"{'725': 4, '751': 30}",1,0,461,539,MESTRE FS C3,12.232522,45.482586,12.234631,45.482021,12.232522,45.482586
1,1248,3,540,60.0,{'962': 1},1,0,462,540,Finanza,12.245983,45.491863,12.24434,45.490402,12.245983,45.491863
2,785,3,540,120.0,"{'700': 1, '564': 1}",1,0,462,540,Finanza,12.245983,45.491863,12.249742,45.495281,12.245983,45.491863
16,1140,3,540,0.0,"{'741': 4, '742': 3, '809': 1, '796': 1, '941': 5, '806': 2}",1,0,462,540,Finanza,12.245983,45.491863,12.246063,45.493065,12.245983,45.491863
13,542,3,540,0.0,"{'813': 2, '814': 1, '815': 5, '858': 1, '784': 1, '961': 3}",1,0,462,540,Finanza,12.245983,45.491863,12.244362,45.492596,12.245983,45.491863
7,951,3,540,60.0,{'735': 7},1,0,462,540,Finanza,12.245983,45.491863,12.248048,45.492458,12.245983,45.491863
1,1754,3,540,0.0,{'705': 1},1,0,462,540,Finanza,12.245983,45.491863,12.241684,45.491776,12.245983,45.491863
10,1419,3,540,60.0,"{'971': 8, '804': 2}",1,0,462,540,Finanza,12.245983,45.491863,12.25005,45.488258,12.245983,45.491863
1,396,3,540,60.0,{'783': 1},1,0,462,540,Finanza,12.245983,45.491863,12.245894,45.493824,12.245983,45.491863
3,1613,3,540,0.0,{'895': 3},1,0,462,540,Finanza,12.245983,45.491863,12.246254,45.491108,12.245983,45.491863
6,1751,3,540,60.0,"{'893': 1, '251': 2, '949': 3}",1,0,462,540,Finanza,12.245983,45.491863,12.24849,45.496052,12.245983,45.491863
49,1248,3,541,57.55102040816327,"{'383': 1, '905': 2, '463': 1, '386': 2, '394': 27, '380': 2, '381': 6, '1003': 1, '389': 2, '395': 5}",1,0,463,541,Incr. v.Colombo,12.244732,45.492443,12.24434,45.490402,12.244732,45.492443
3,1092,3,541,120.0,{'524': 3},1,0,463,541,Incr. v.Colombo,12.244732,45.492443,12.232248,45.477398,12.244732,45.492443
89,1754,3,542,27.640449438202246,"{'909': 1, '813': 2, '707': 1, '954': 2, '815': 5, '914': 10, '915': 1, '898': 14, '901': 1, '708': 1, '751': 30, '907': 1, '814': 1, '961': 3, '858': 1, '784': 1, '899': 14}",1,0,464,542,Edicola,12.244362,45.492596,12.241684,45.491776,12.244362,45.492596
31,462,3,543,27.096774193548388,"{'969': 14, '950': 1, '949': 3, '952': 13}",1,0,465,543,Marmolada,12.277532,45.50293,12.282165,45.504429,12.277532,45.50293
28,687,3,543,57.85714285714285,"{'893': 1, '887': 1, '876': 1, '891': 1, '251': 2, '877': 9, '892': 2, '805': 8, '885': 1, '806': 2}",1,0,465,543,Marmolada,12.277532,45.50293,12.282474,45.505424,12.277532,45.50293
109,462,0,543,60.0,"{'947': 6, '946': 103}",0,0,465,543,Marmolada,12.277532,45.50293,12.282165,45.504429,12.277532,45.50293
100,1740,3,547,48.6,"{'905': 2, '701': 1, '808': 6, '903': 1, '879': 8, '241': 2, '240': 2, '904': 2, '954': 2, '880': 2, '977': 38, '807': 1, '707': 1, '788': 4, '810': 1, '787': 6, '786': 19, '910': 1, '809': 1}",1,0,469,547,Pineta,12.264941,45.503551,12.262085,45.504295,12.264941,45.503551
109,1740,0,547,60.0,"{'945': 6, '944': 103}",0,0,469,547,Pineta,12.264941,45.503551,12.262085,45.504295,12.264941,45.503551
33,862,3,548,52.72727272727273,"{'721': 1, '887': 1, '876': 1, '251': 2, '950': 1, '805': 8, '885': 1, '806': 2, '891': 1, '949': 3, '877': 9, '892': 2, '893': 1}",1,0,470,548,Pineta,12.266449,45.503189,12.27134,45.502476,12.266449,45.503189
109,546,0,548,120.0,"{'947': 6, '946': 103}",0,0,470,548,Pineta,12.266449,45.503189,12.271367,45.502666,12.266449,45.503189
20,2078,3,549,60.0,"{'271': 17, '270': 3}",1,0,471,549,S. Eufemia,11.991548,45.525928,12.003891,45.523563,11.991548,45.525928
1,1609,3,551,120.0,{'216': 1},1,0,472,551,Fossa,12.13552,45.495159,12.141241,45.502098,12.13552,45.495159
34,1786,3,551,123.52941176470588,"{'987': 2, '986': 3, '990': 29}",1,0,472,551,Fossa,12.13552,45.495159,12.152871,45.496014,12.13552,45.495159
15,557,3,551,120.0,"{'231': 10, '228': 5}",1,0,472,551,Fossa,12.13552,45.495159,12.144098,45.501373,12.13552,45.495159
61,553,3,551,62.950819672131146,"{'302': 1, '296': 1, '297': 44, '295': 10, '298': 2, '300': 1, '299': 2}",1,0,472,551,Fossa,12.13552,45.495159,12.143678,45.496052,12.13552,45.495159
71,2048,3,552,109.01408450704226,"{'218': 3, '305': 45, '308': 1, '303': 10, '222': 1, '306': 1, '227': 1, '221': 9}",1,0,473,552,Fossa,12.135509,45.495361,12.125446,45.49733,12.135509,45.495361
29,2045,3,552,126.20689655172414,"{'989': 2, '991': 27}",1,0,473,552,Fossa,12.135509,45.495361,12.114778,45.497978,12.135509,45.495361
8,1670,3,552,60.0,"{'307': 1, '309': 1, '304': 1, '988': 5}",1,0,473,552,Fossa,12.135509,45.495361,12.12754,45.49432,12.135509,45.495361
61,1786,3,553,117.04918032786884,"{'302': 1, '296': 1, '297': 44, '295': 10, '298': 2, '300': 1, '299': 2}",1,0,474,553,Civico 433\d,12.143678,45.496052,12.152871,45.496014,12.143678,45.496052
60,552,3,554,62.0,"{'309': 1, '303': 10, '305': 45, '304': 1, '308': 1, '307': 1, '306': 1}",1,0,475,554,Civico 268  (Vip Pelle),12.143666,45.496281,12.135509,45.495361,12.143666,45.496281
15,1001,3,555,120.0,"{'231': 10, '228': 5}",1,0,476,555,Incr. via Rossignago,12.148131,45.507732,12.152397,45.518566,12.148131,45.507732
14,558,3,556,60.0,"{'222': 1, '218': 3, '227': 1, '221': 9}",1,0,477,556,Incr. via Rossignago,12.147372,45.507019,12.143566,45.501038,12.147372,45.507019
15,555,3,557,60.0,"{'231': 10, '228': 5}",1,0,478,557,Incr. via Luneo,12.144098,45.501373,12.148131,45.507732,12.144098,45.501373
14,552,3,558,111.42857142857144,"{'222': 1, '218': 3, '227': 1, '221': 9}",1,0,479,558,Incr. via Luneo,12.143566,45.501038,12.135509,45.495361,12.143566,45.501038
7,1827,3,559,60.0,"{'776': 1, '774': 1, '771': 2, '870': 2, '777': 1}",1,0,480,559,Maerne Centro,12.155684,45.523335,12.162656,45.522987,12.155684,45.523335
30,1828,3,559,60.0,{'775': 30},1,0,480,559,Maerne Centro,12.155684,45.523335,12.157511,45.523727,12.155684,45.523335
49,861,3,559,60.0,"{'231': 10, '228': 5, '782': 31, '785': 1, '779': 1, '780': 1}",1,0,480,559,Maerne Centro,12.155684,45.523335,12.157088,45.526821,12.155684,45.523335
83,1667,3,560,26.746987951807228,"{'780': 1, '218': 3, '289': 1, '779': 1, '777': 1, '222': 1, '771': 2, '782': 31, '775': 30, '785': 1, '227': 1, '221': 9, '784': 1}",1,0,481,560,Maerne Centro,12.155345,45.52354,12.153378,45.520802,12.155345,45.52354
29,563,3,561,60.0,"{'279': 1, '234': 1, '989': 2, '281': 8, '280': 5, '232': 4, '988': 5, '229': 2, '233': 1}",1,0,482,561,Incr. via Boschette,12.109583,45.503948,12.113319,45.511684,12.109583,45.503948
19,1602,3,562,148.42105263157896,"{'276': 2, '224': 2, '986': 3, '277': 5, '226': 1, '223': 3, '219': 3}",1,0,483,562,Incr. via Boschette,12.109157,45.504036,12.113461,45.495628,12.109157,45.504036
13,2046,3,562,175.3846153846154,"{'216': 1, '987': 2, '278': 10}",1,0,483,562,Incr. via Boschette,12.109157,45.504036,12.114843,45.497765,12.109157,45.504036
28,565,3,563,60.0,"{'281': 8, '234': 1, '989': 2, '280': 5, '232': 4, '988': 5, '229': 2, '279': 1}",1,0,484,563,Incr. via Luneo,12.113319,45.511684,12.112377,45.517246,12.113319,45.511684
32,562,3,564,118.125,"{'216': 1, '219': 3, '223': 3, '224': 2, '276': 2, '277': 5, '226': 1, '986': 3, '987': 2, '278': 10}",1,0,485,564,Incr. via Luneo,12.112756,45.511654,12.109157,45.504036,12.112756,45.511654
21,568,3,565,68.57142857142857,"{'280': 5, '281': 8, '279': 1, '989': 2, '988': 5}",1,0,486,565,Ca' Bozza,12.112377,45.517246,12.107121,45.521572,12.112377,45.517246
7,1189,3,565,60.0,"{'234': 1, '232': 4, '229': 2}",1,0,486,565,Ca' Bozza,12.112377,45.517246,12.1089,45.521759,12.112377,45.517246
30,564,3,566,60.0,"{'219': 3, '223': 3, '224': 2, '276': 2, '277': 5, '986': 3, '987': 2, '278': 10}",1,0,487,566,Ca' Bozza,12.111902,45.517242,12.112756,45.511654,12.111902,45.517242
22,566,3,567,120.0,"{'277': 5, '987': 2, '986': 3, '276': 2, '278': 10}",1,0,488,567,Bar Boato,12.107141,45.521271,12.111902,45.517242,12.107141,45.521271
21,570,3,568,54.285714285714285,"{'280': 5, '281': 8, '279': 1, '989': 2, '988': 5}",1,0,489,568,Bar Boato,12.107121,45.521572,12.103206,45.521538,12.107121,45.521572
22,567,3,569,0.0,"{'277': 5, '987': 2, '986': 3, '276': 2, '278': 10}",1,0,490,569,Chiesa Salzano,12.103244,45.521309,12.107141,45.521271,12.103244,45.521309
21,572,3,570,42.85714285714285,"{'280': 5, '281': 8, '279': 1, '989': 2, '988': 5}",1,0,491,570,Chiesa Salzano,12.103206,45.521538,12.099097,45.521511,12.103206,45.521538
22,569,3,571,60.0,"{'277': 5, '987': 2, '986': 3, '276': 2, '278': 10}",1,0,492,571,Salzano Municipio,12.099051,45.521206,12.103244,45.521309,12.099051,45.521206
21,583,3,572,37.142857142857146,"{'280': 5, '281': 8, '279': 1, '989': 2, '988': 5}",1,0,493,572,Salzano Municipio,12.099097,45.521511,12.093121,45.522751,12.099097,45.521511
2,577,3,573,30.0,{'464': 2},1,0,494,573,Incr. via Malpaga,12.173627,45.45715,12.17084,45.456615,12.173627,45.45715
1,1894,3,573,60.0,{'472': 1},1,0,494,573,Incr. via Malpaga,12.173627,45.45715,12.173359,45.455368,12.173627,45.45715
7,575,3,574,0.0,"{'465': 1, '468': 2, '467': 1, '466': 3}",1,0,495,574,Oriago - Capolinea,12.177473,45.45396,12.173531,45.454948,12.177473,45.45396
8,577,3,575,52.5,"{'465': 1, '468': 2, '467': 1, '463': 1, '466': 3}",1,0,496,575,Oriago Ferrovia,12.173531,45.454948,12.17084,45.456615,12.173531,45.454948
2,2086,3,575,120.0,{'464': 2},1,0,496,575,Oriago Ferrovia,12.173531,45.454948,12.17587,45.462967,12.173531,45.454948
2,713,3,576,60.0,"{'214': 1, '213': 1}",1,0,497,576,Civico 5 (v.Cavin),12.056067,45.499985,12.053181,45.492256,12.056067,45.499985
10,198,3,577,60.0,"{'463': 1, '467': 1, '464': 2, '465': 1, '468': 2, '466': 3}",1,0,498,577,Incr. via Marche,12.17084,45.456615,12.164227,45.459305,12.17084,45.456615
1,181,3,578,120.0,{'212': 1},1,0,499,578,Chiesa Scaltenigo,12.080267,45.470909,12.064487,45.472862,12.080267,45.470909
1,581,3,579,0.0,{'212': 1},1,0,500,579,Civico 121,12.0503,45.48344,12.051699,45.486969,12.0503,45.48344
2,184,3,580,60.0,"{'214': 1, '213': 1}",1,0,501,580,Civico 36,12.050006,45.48325,12.047761,45.475842,12.050006,45.48325
1,712,3,581,120.0,{'212': 1},1,0,502,581,Campocroce Cimitero,12.051699,45.486969,12.053546,45.492443,12.051699,45.486969
2,580,3,582,30.0,"{'214': 1, '213': 1}",1,0,503,582,Campocroce Cimitero,12.051435,45.487022,12.050006,45.48325,12.051435,45.487022
21,586,3,583,82.85714285714286,"{'280': 5, '281': 8, '279': 1, '989': 2, '988': 5}",1,0,504,583,Depuratore,12.093121,45.522751,12.087005,45.525864,12.093121,45.522751
22,571,3,584,60.0,"{'277': 5, '987': 2, '986': 3, '276': 2, '278': 10}",1,0,505,584,Depuratore,12.092846,45.522438,12.099051,45.521206,12.092846,45.522438
22,584,3,585,60.0,"{'277': 5, '987': 2, '986': 3, '276': 2, '278': 10}",1,0,506,585,"Rist."" Belfiore""",12.086735,45.525448,12.092846,45.522438,12.086735,45.525448
21,587,3,586,82.85714285714286,"{'280': 5, '281': 8, '279': 1, '989': 2, '988': 5}",1,0,507,586,"Rist."" Belfiore""",12.087005,45.525864,12.08333,45.532307,12.087005,45.525864
21,589,3,587,120.0,"{'280': 5, '281': 8, '279': 1, '989': 2, '988': 5}",1,0,508,587,"Tratt. "" Baldi""",12.08333,45.532307,12.082769,45.54108,12.08333,45.532307
22,585,3,588,60.0,"{'277': 5, '987': 2, '986': 3, '276': 2, '278': 10}",1,0,509,588,"Tratt. "" Baldi""",12.08276,45.532085,12.086735,45.525448,12.08276,45.532085
21,1669,3,589,111.42857142857144,"{'280': 5, '281': 8, '279': 1, '989': 2, '988': 5}",1,0,510,589,Civico 143,12.082769,45.54108,12.078978,45.547005,12.082769,45.54108
22,588,3,590,120.0,"{'277': 5, '987': 2, '986': 3, '276': 2, '278': 10}",1,0,511,590,Civico 143,12.082404,45.54089,12.08276,45.532085,12.082404,45.54089
22,590,3,591,120.0,"{'277': 5, '987': 2, '986': 3, '276': 2, '278': 10}",1,0,512,591,Incr. via Lancerotto,12.077973,45.547325,12.082404,45.54089,12.077973,45.547325
2,1581,3,592,180.0,{'225': 2},1,0,513,592,Noale - Capolinea,12.06804,45.552982,12.070262,45.54493,12.06804,45.552982
55,1583,3,592,60.0,"{'276': 2, '283': 25, '986': 3, '277': 5, '987': 2, '282': 1, '285': 7, '278': 10}",1,0,513,592,Noale - Capolinea,12.06804,45.552982,12.07461,45.552532,12.06804,45.552982
33,595,3,593,0.0,"{'283': 25, '282': 1, '285': 7}",1,0,514,593,Civico 24,12.078455,45.549011,12.083298,45.548267,12.078455,45.549011
32,1568,3,594,1.875,"{'288': 7, '286': 25}",1,0,515,594,Civico 24,12.078527,45.549339,12.076958,45.549965,12.078527,45.549339
33,597,3,595,60.0,"{'283': 25, '282': 1, '285': 7}",1,0,516,595,Civico 62,12.083298,45.548267,12.087913,45.547485,12.083298,45.548267
32,594,3,596,58.125,"{'288': 7, '286': 25}",1,0,517,596,Civico 62,12.083138,45.548512,12.078527,45.549339,12.083138,45.548512
33,942,3,597,60.0,"{'283': 25, '282': 1, '285': 7}",1,0,518,597,Civico 4  (Ferrovia),12.087913,45.547485,12.094188,45.546471,12.087913,45.547485
32,596,3,598,1.875,"{'288': 7, '286': 25}",1,0,519,598,Civico 4  (Ferrovia),12.088133,45.54768,12.083138,45.548512,12.088133,45.54768
37,609,3,599,115.13513513513512,"{'283': 25, '285': 7, '284': 1, '234': 1, '282': 1, '229': 2}",1,0,520,599,Robegano Chiesa,12.125,45.54121,12.140046,45.536907,12.125,45.54121
37,604,3,600,60.0,"{'288': 7, '219': 3, '287': 2, '286': 25}",1,0,521,600,Robegano Chiesa,12.125336,45.54155,12.11917,45.542538,12.125336,45.54155
33,603,3,601,60.0,"{'283': 25, '282': 1, '285': 7}",1,0,522,601,Incr. via M. Grappa,12.111552,45.54343,12.119434,45.542206,12.111552,45.54343
32,605,3,602,60.0,"{'288': 7, '286': 25}",1,0,523,602,Incr. via Volta,12.111234,45.543827,12.100515,45.545616,12.111234,45.543827
37,599,3,603,60.0,"{'283': 25, '285': 7, '284': 1, '234': 1, '282': 1, '229': 2}",1,0,524,603,Incr. via Puccini,12.119434,45.542206,12.125,45.54121,12.119434,45.542206
32,602,3,604,73.125,"{'288': 7, '286': 25}",1,0,525,604,Incr. via Puccini,12.11917,45.542538,12.111234,45.543827,12.11917,45.542538
5,1188,3,604,60.0,"{'219': 3, '287': 2}",1,0,525,604,Incr. via Puccini,12.11917,45.542538,12.112195,45.543129,12.11917,45.542538
32,941,3,605,58.125,"{'288': 7, '286': 25}",1,0,526,605,Deposito C. A. B.,12.100515,45.545616,12.094063,45.546665,12.100515,45.545616
33,601,3,606,120.0,"{'283': 25, '282': 1, '285': 7}",1,0,527,606,Deposito C. A. B.,12.100742,45.545235,12.111552,45.54343,12.100742,45.545235
36,1281,3,607,0.0,"{'234': 1, '283': 25, '229': 2, '285': 7, '284': 1}",1,0,528,607,Civico 65 (v.Circonv.),12.1507,45.531895,12.15199,45.530563,12.1507,45.531895
1,453,3,607,120.0,{'282': 1},1,0,528,607,Civico 65 (v.Circonv.),12.1507,45.531895,12.153326,45.538742,12.1507,45.531895
37,386,3,608,19.45945945945946,"{'288': 7, '219': 3, '287': 2, '286': 25}",1,0,529,608,Civico 65 (v.Circonv.),12.150688,45.532093,12.146888,45.534691,12.150688,45.532093
37,387,3,609,4.864864864864865,"{'283': 25, '285': 7, '284': 1, '234': 1, '282': 1, '229': 2}",1,0,530,609,Civico 164,12.140046,45.536907,12.146359,45.535038,12.140046,45.536907
37,600,3,610,103.7837837837838,"{'288': 7, '219': 3, '287': 2, '286': 25}",1,0,531,610,Civico 164,12.140165,45.537418,12.125336,45.54155,12.140165,45.537418
50,613,3,611,60.0,"{'218': 3, '290': 27, '221': 9, '291': 11}",1,0,532,611,Civico 15,12.146343,45.550339,12.151134,45.548241,12.146343,45.550339
54,615,3,612,118.88888888888889,"{'231': 10, '228': 5, '292': 29, '293': 10}",1,0,533,612,Civico 15,12.146422,45.550694,12.137457,45.55529,12.146422,45.550694
38,1835,3,613,120.0,"{'290': 27, '291': 11}",1,0,534,613,Civico 101  (Cimitero),12.151134,45.548241,12.158202,45.546471,12.151134,45.548241
12,2173,3,613,60.0,"{'218': 3, '221': 9}",1,0,534,613,Civico 101  (Cimitero),12.151134,45.548241,12.157515,45.546009,12.151134,45.548241
54,612,3,614,48.888888888888886,"{'231': 10, '228': 5, '292': 29, '293': 10}",1,0,535,614,Civico 101 (Cimitero),12.151826,45.548313,12.146422,45.550694,12.151826,45.548313
54,617,3,615,114.44444444444444,"{'231': 10, '228': 5, '292': 29, '293': 10}",1,0,536,615,Civico 57  - Ca' Combi,12.137457,45.55529,12.128738,45.562611,12.137457,45.55529
50,611,3,616,60.0,"{'218': 3, '290': 27, '221': 9, '291': 11}",1,0,537,616,Civico 57  - Ca' Combi,12.137161,45.554935,12.146343,45.550339,12.137161,45.554935
54,620,3,617,87.77777777777777,"{'231': 10, '228': 5, '292': 29, '293': 10}",1,0,538,617,Civico 125  (lampadari),12.128738,45.562611,12.119615,45.565418,12.128738,45.562611
50,616,3,618,60.0,"{'218': 3, '290': 27, '221': 9, '291': 11}",1,0,539,618,Civico 125  (lampadari),12.128825,45.562275,12.137161,45.554935,12.128825,45.562275
50,618,3,619,60.0,"{'218': 3, '290': 27, '221': 9, '291': 11}",1,0,540,619,Civico 118  Borgo Venezia,12.119439,45.565147,12.128825,45.562275,12.119439,45.565147
54,2216,3,620,92.22222222222224,"{'231': 10, '228': 5, '292': 29, '293': 10}",1,0,541,620,Civico 118  Borgo Venezia,12.119615,45.565418,12.11366,45.569149,12.119615,45.565418
81,2330,3,621,0.0,"{'237': 21, '218': 3, '261': 2, '224': 2, '236': 2, '235': 1, '223': 3, '290': 27, '221': 9, '291': 11}",1,0,542,621,Scorze' - Capolinea,12.104189,45.573227,12.106846,45.573689,12.104189,45.573227
6,621,3,622,60.0,"{'267': 4, '260': 2}",1,0,543,622,Carabinieri,12.107223,45.574284,12.104189,45.573227,12.107223,45.574284
2,624,3,623,120.0,{'261': 2},1,0,544,623,Incr. via Fermi,12.105792,45.574936,12.096158,45.57679,12.105792,45.574936
87,621,3,623,92.41379310344828,"{'231': 10, '228': 5, '293': 10, '239': 23, '238': 1, '232': 4, '292': 29, '230': 3, '266': 2}",1,0,544,623,Incr. via Fermi,12.105792,45.574936,12.104189,45.573227,12.105792,45.574936
2,930,3,624,120.0,{'261': 2},1,0,545,624,Villaggio Elios,12.096158,45.57679,12.081274,45.578136,12.096158,45.57679
2,622,3,625,60.0,{'260': 2},1,0,546,625,Villaggio Elios,12.096289,45.576424,12.107223,45.574284,12.096289,45.576424
2,717,3,626,120.0,{'261': 2},1,0,547,626,Incr. Crosarona,12.072621,45.578754,12.060505,45.583176,12.072621,45.578754
56,1140,3,627,120.0,"{'866': 3, '795': 1, '864': 2, '865': 5, '794': 45}",1,0,548,627,Incr. via Gerlin,12.249959,45.488651,12.246063,45.493065,12.249959,45.488651
10,540,3,627,72.0,"{'908': 2, '902': 2, '941': 5, '900': 1}",1,0,548,627,Incr. via Gerlin,12.249959,45.488651,12.245983,45.491863,12.249959,45.488651
60,542,3,627,61.0,"{'898': 14, '901': 1, '909': 1, '899': 14, '751': 30}",1,0,548,627,Incr. via Gerlin,12.249959,45.488651,12.244362,45.492596,12.249959,45.488651
75,627,3,628,60.0,"{'908': 2, '898': 14, '901': 1, '909': 1, '899': 14, '866': 3, '900': 1, '864': 2, '865': 5, '751': 30, '902': 2}",1,0,549,628,Incr. via Hermada,12.253404,45.484932,12.249959,45.488651,12.253404,45.484932
17,1140,3,628,120.0,"{'288': 7, '293': 10}",1,0,549,628,Incr. via Hermada,12.253404,45.484932,12.246063,45.493065,12.253404,45.484932
92,628,3,629,50.21739130434783,"{'908': 2, '909': 1, '293': 10, '900': 1, '865': 5, '898': 14, '901': 1, '288': 7, '902': 2, '866': 3, '864': 2, '751': 30, '899': 14}",1,0,550,629,Incr. via Millosevich,12.255144,45.48307,12.253404,45.484932,12.255144,45.48307
75,629,3,630,12.0,"{'908': 2, '898': 14, '901': 1, '909': 1, '899': 14, '866': 3, '900': 1, '864': 2, '865': 5, '751': 30, '902': 2}",1,0,551,630,Incr. via M. Moretti,12.256691,45.48143,12.255144,45.48307,12.256691,45.48143
